0,0,-0.0017453,0
0,0,-0.0017453,-1.00356
0.00122809,0,-0.0017453,0
0.00122809,0,-0.0017453,-0.100356
0.0032382,0,-0.0017453,0
0.0032382,0,-0.0017453,-0.0100356
0.00527215,-0.0017453,-0.445051,0
0.00527215,-0.0017453,-0.445051,-0.00100356
0.00708985,-0.0017453,0.0017453,0
0.00708985,-0.0017453,0.0017453,-0.000100356
0.00910878,-0.0017453,0.0017453,0
0.00910878,-0.0017453,0.0017453,-1.00356e-05
0.011179,-0.0017453,0.0017453,0
0.011179,-0.0017453,0.0017453,-1.00356e-06
0.0132935,-0.0017453,0.0017453,0
0.0132935,-0.0017453,0.0017453,-1.00356e-07
0.0151601,0,0.0017453,0
0.0151601,0,0.0017453,-1.00356e-08
0.0171096,0,0.0017453,0
0.0171096,0,0.0017453,-1.00356e-09
0.0191221,0,0.0017453,0
0.0191221,0,0.0017453,-1.00356e-10
0.0211012,0,0.0017453,0
0.0211012,0,0.0017453,-1.00356e-11
0.0230877,0,0.0017453,0
0.0230877,0,0.0017453,-1.00356e-12
0.0251014,0,0,0
0.0251014,0,0,-1.00356e-13
0.0271759,0,0,0
0.0271759,0,0,-1.00356e-14
0.0291505,0,0,0
0.0291505,0,0,-1.00356e-15
0.031239,0,0,0
0.031239,0,0,-1.00356e-16
0.0331767,0,0,0
0.0331767,0,0,-1.00356e-17
0.0352013,0,0.0017453,0
0.0352013,0,0.0017453,-1.00356e-18
0.0371492,0,0.0017453,0.0017453
0.0371492,0,0.0017453,0.00157077
0.0391197,0,0.0017453,0.0017453
0.0391197,0,0.0017453,0.00172785
0.0411162,0,0.0017453,0.0017453
0.0411162,0,0.0017453,0.00174355
0.0431328,0,0.0017453,0.0017453
0.0431328,0,0.0017453,0.00174513
0.0451221,0.0017453,0.0052359,0.0017453
0.0451221,0.0017453,0.0052359,0.00174528
0.0478427,0.0017453,0.0052359,-0.0017453
0.0478427,0.0017453,0.0052359,-0.00139624
0.0492322,0.0017453,0.0052359,-0.0017453
0.0492322,0.0017453,0.0052359,-0.00171039
0.0511518,0.0017453,0.0052359,-0.0017453
0.0511518,0.0017453,0.0052359,-0.00174181
0.0531673,0.0017453,0.0052359,-0.0017453
0.0531673,0.0017453,0.0052359,-0.00174495
0.05513,0,0,-0.0017453
0.05513,0,0,-0.00174527
0.0571177,0,0,0
0.0571177,0,0,-0.000174527
0.0591977,0,0,0
0.0591977,0,0,-1.74527e-05
0.0611498,0,0,0
0.0611498,0,0,-1.74527e-06
0.0633476,0,0,0
0.0633476,0,0,-1.74527e-07
0.0652318,0.0017453,0.445051,0
0.0652318,0.0017453,0.445051,-1.74527e-08
0.0672431,0.0017453,-0.0017453,0
0.0672431,0.0017453,-0.0017453,-1.74527e-09
0.0691621,0.0017453,-0.0017453,0
0.0691621,0.0017453,-0.0017453,-1.74527e-10
0.0712202,0.0017453,-0.0017453,0
0.0712202,0.0017453,-0.0017453,-1.74527e-11
0.0731041,0.0017453,-0.0017453,0
0.0731041,0.0017453,-0.0017453,-1.74527e-12
0.0751548,0,-0.0017453,0
0.0751548,0,-0.0017453,-1.74527e-13
0.0771182,0,-0.0017453,0
0.0771182,0,-0.0017453,-1.74527e-14
0.0791891,0,-0.0017453,0
0.0791891,0,-0.0017453,-1.74527e-15
0.0813041,0,-0.0017453,0
0.0813041,0,-0.0017453,-1.74527e-16
0.0832181,0,-0.0017453,0
