0,0.33354,-0.22563,-10.0356
0.00122809,0.33354,-0.22563,-10.0356
0.0032382,0.33354,-0.22563,-10.0356
0.00527215,0.33354,-0.26487,-10.0749
0.00708985,0.33354,-0.26487,-10.0749
0.00910878,0.33354,-0.26487,-10.0749
0.011179,0.33354,-0.26487,-10.0749
0.0132935,0.33354,-0.26487,-10.0749
0.0151601,0.37278,-0.26487,-10.1141
0.0171096,0.37278,-0.26487,-10.1141
0.0191221,0.37278,-0.26487,-10.1141
0.0211012,0.37278,-0.26487,-10.1141
0.0230877,0.37278,-0.26487,-10.1141
0.0251014,0.33354,-0.26487,-10.0356
0.0271759,0.33354,-0.26487,-10.0356
0.0291505,0.33354,-0.26487,-10.0356
0.031239,0.33354,-0.26487,-10.0356
0.0331767,0.33354,-0.26487,-10.0356
0.0352013,0.37278,-0.26487,-10.0749
0.0371492,0.37278,-0.26487,-10.0749
0.0391197,0.37278,-0.26487,-10.0749
0.0411162,0.37278,-0.26487,-10.0749
0.0431328,0.37278,-0.26487,-10.0749
0.0451221,0.37278,-0.26487,-10.0749
0.0478427,0.37278,-0.26487,-10.0749
0.0492322,0.37278,-0.26487,-10.0749
0.0511518,0.37278,-0.26487,-10.0749
0.0531673,0.37278,-0.26487,-10.0749
0.05513,0.37278,-0.30411,-10.0749
0.0571177,0.37278,-0.30411,-10.0749
0.0591977,0.37278,-0.30411,-10.0749
0.0611498,0.37278,-0.30411,-10.0749
0.0633476,0.37278,-0.30411,-10.0749
0.0652318,0.33354,-0.26487,-10.1141
0.0672431,0.33354,-0.26487,-10.1141
0.0691621,0.33354,-0.26487,-10.1141
0.0712202,0.33354,-0.26487,-10.1141
0.0731041,0.33354,-0.26487,-10.1141
0.0751548,0.33354,-0.22563,-10.0356
0.0771182,0.33354,-0.22563,-10.0356
0.0791891,0.33354,-0.22563,-10.0356
0.0813041,0.33354,-0.22563,-10.0356
0.0832181,0.33354,-0.22563,-10.0356
0.085279,0.33354,-0.22563,-10.0356
0.0872986,0.33354,-0.22563,-10.0356
0.0891621,0.33354,-0.22563,-10.0356
0.091202,0.33354,-0.22563,-10.0356
0.0931168,0.33354,-0.22563,-10.0356
0.0957499,0.33354,-0.22563,-10.0749
0.0972414,0.33354,-0.22563,-10.0749
0.0993273,0.33354,-0.22563,-10.0749
0.101343,0.33354,-0.22563,-10.0749
0.103235,0.33354,-0.22563,-10.0749
0.105194,0.30411,-0.22563,-10.0356
0.107329,0.30411,-0.22563,-10.0356
0.109189,0.30411,-0.22563,-10.0356
0.111222,0.30411,-0.22563,-10.0356
0.113335,0.30411,-0.22563,-10.0356
0.11525,0.37278,-0.26487,-10.0356
0.117261,0.37278,-0.26487,-10.0356
0.119277,0.37278,-0.26487,-10.0356
0.121546,0.37278,-0.26487,-10.0356
0.12362,0.37278,-0.26487,-10.0356
0.125215,0.37278,-0.26487,-10.0749
0.127313,0.37278,-0.26487,-10.0749
0.129226,0.37278,-0.26487,-10.0749
0.1313,0.37278,-0.26487,-10.0749
0.133493,0.37278,-0.26487,-10.0749
0.135207,0.33354,-0.30411,-10.0356
0.137171,0.33354,-0.30411,-10.0356
0.139148,0.33354,-0.30411,-10.0356
0.141136,0.33354,-0.30411,-10.0356
0.143161,0.33354,-0.30411,-10.0356
0.145296,0.33354,-0.26487,-10.0356
0.147243,0.33354,-0.26487,-10.0356
0.14937,0.33354,-0.26487,-10.0356
0.151305,0.33354,-0.26487,-10.0356
0.153167,0.33354,-0.26487,-10.0356
